,address,Eligible Tokens Held,SPAD Holder,Token Held Allocation,BOS Collection,BOS Allocation,Unique STAMP Collections,STAMP Held Allocation,Total Allocation Amt
8351,1J1KTopuVdGqdwTYRsruEhsbg96Apmxd5T,0,false,0,1,5000,1,5000,5000
8352,1AfujCEgdtkZogXmbJULJf6VgtZy1429VA,0,false,0,1,5000,1,5000,5000
8353,1A62aP7McxBpuSsypGtbVoGqPj6N6rNMyT,0,false,0,3,5000,1,5000,5000
8354,bc1q8wnu6nmmk2z758w7es97x3jv7k6am3j9kwe0kz,0,false,0,4,5000,1,5000,5000
8355,bc1qxazp8ehrtg2579amcz7ex5jnwjmj59rtr32vuy,0,false,0,2,5000,1,5000,5000
8356,15iCfUmDn3aFTsRpTuBAqPvzP7aZ7Kvs4g,0,false,0,2,5000,1,5000,5000
8357,1K8tAJFXrY7yjopqwe1cMh9u2A92guCHWu,0,false,0,3,5000,1,5000,5000
8358,1ASQKcbTh58EyKb9h85o4AzmdCdBDezQ7t,0,false,0,1,5000,1,5000,5000
8359,1Dh6Rnb2we1opNQCbQMWT9VrFziBySpeA3,0,false,0,1,5000,1,5000,5000
8360,1DG1VGWufq4Zn1EP89j5TpNvCVqugqcfdm,0,false,0,2,5000,1,5000,5000
8361,bc1q9lpmxfdaz20fdrwhzasngnf4ruj69eyu74zl44,0,false,0,1,5000,1,5000,5000
8362,14SeK8ByFcRXcYcL3M756ScrzCzyMDckpj,0,false,0,1,5000,1,5000,5000
8363,14GZn7m3qe6xpczCfZ4xvTKDddxevFCfLU,0,false,0,1,5000,1,5000,5000
8364,1PiXMLiXehnBfC7AzB4vifT7DbQvDxxoPT,0,false,0,2,5000,1,5000,5000
8365,3DE78h7WUyBbACsiZbThDYR1sBeEvXACkT,0,false,0,2,5000,1,5000,5000
8366,bc1qmua8at7v3kmdzdvn4lpzndd9k89xj5tjfv23vs,0,false,0,0,0,1,5000,5000
8367,bc1qx6pv0tqlyl5zx2k2pdhk20vrq2r28n6qrzptas,0,false,0,1,5000,1,5000,5000
8368,bc1q7pz569pjfz63ksq4kjf7s9pv2v6jdvmm4e9k0c,0,false,0,2,5000,4,20000,20000
8369,18RGj2wdguqtazu37ScjLXP6izJGcutfbD,0,false,0,0,0,1,5000,5000
8370,16n4hLSNxLFFeSvFjF8nBxtF5Zg23Joj8K,0,false,0,0,0,1,5000,5000
8371,1LG81Qnnw5wfi4urXCCJTfKNZY3XDdmx2b,0,false,0,0,0,1,5000,5000
8372,1DtXwPXRAQW76g2UsE1yTXuryP2CeJd3iq,0,false,0,2,5000,4,20000,20000
8373,bc1q6ecpf645g59ydmsljcqevndkrx5p4u65caq4fc,0,false,0,0,0,1,5000,5000
8374,bc1qcku203evlyarq2tj97g3pvenamc7m4xww6eysq,0,false,0,2,5000,3,15000,15000
8375,1Ji5BbtzmKizoj9XTsL7rBr3dBJr8fUPME,0,false,0,0,0,1,5000,5000
8376,16kyiQRA2n3B9gmSPSWtwZJGGEwXfW4UFg,0,false,0,0,0,1,5000,5000
8377,1CaFaUawX57CY4NwHKZyqGWW1YF1vJUDNV,0,false,0,0,0,1,5000,5000
8378,16i9UQv3y8H9TwNNAwhyLdrAdH8bWHn1To,0,false,0,0,0,1,5000,5000
8379,13acR54cCnKCVTQdmhgVUDfsLt3ZskTjvb,0,false,0,1,5000,1,5000,5000
8380,17ovkwrQHJcPyWscnMFQAkiPFyJS8VamUy,0,false,0,2,5000,1,5000,5000
8381,18J8bgD11njv634BPGkRKNTx77xkG2fJcZ,0,false,0,11,10000,6,20000,20000
8382,bc1q23r4u490lmxm0u6lxnt2vqc59rf3r8wkjsu2p7,0,false,0,0,0,1,5000,5000
8383,1MmMtNYYu561YXey65LehwA62ewvW4D8YQ,0,false,0,0,0,1,5000,5000
8384,bc1qwfjskhr97yzkc8fvqhewy53rppp9wdkzapmwsy,0,false,0,2,5000,2,10000,10000
8385,bc1qag7r3mxv22vzqp8a06k4ekmmexaxm9vduxnzlx,0,false,0,1,5000,1,5000,5000
8386,1DpNthPeN7iAtiXBh3i95uJS92kSdmUnES,0,false,0,2,5000,1,5000,5000
8387,12gafQAtFKQLkGUYcKgx1zVi1ZhzPjkeL2,0,false,0,0,0,1,5000,5000
8388,1266i4AQzCVNRG5qfRhb7Z4hvdMk71z7Pw,0,false,0,5,5000,1,5000,5000
8389,bc1qm6qpcs8wrzxg74rsg6jvwg2tgn3kwut8nj8tpk,0,false,0,1,5000,1,5000,5000
8390,1BQt46RcmH27Cuwkocbum67BETRVtUYDU6,0,false,0,1,5000,1,5000,5000
8391,1Cm7xrL48mm5nvW7xH742LgsiviDGm9nrd,0,false,0,1,5000,1,5000,5000
8392,16gVYqtincRdFpSNpJS6QEZrwLPC77aE8u,0,false,0,2,5000,1,5000,5000
8393,1FtPUZhN9uNyDVsDR4gGFME75V47LjV8NM,0,false,0,1,5000,1,5000,5000
8394,1FQtHA18p3uW8CthTsAs8KKyUTP2sM9U6M,0,false,0,2,5000,1,5000,5000
8395,bc1qmaqmputquv50yxkx6t8erzvtr8rp9jzym69esn,0,false,0,3,5000,1,5000,5000
8396,bc1q5mxz8nzquajthswppngt9yqtsx9g349duhe25n,0,false,0,3,5000,1,5000,5000
8397,1Pu7N2quKM9sPKaTyiq1x4yfq4X73Rfk8T,0,false,0,1,5000,1,5000,5000
8398,1ED87R8Pk7poke75REtjjgWY7C5cWD6stA,0,false,0,2,5000,1,5000,5000
8399,1BKXVvCedVYEPUpCzdCuMuDk9a5EiA6AhV,0,false,0,1,5000,1,5000,5000
8400,1NwHzD5EG1yjDbS2cto4r7fjp2CVwC85sz,0,false,0,1,5000,1,5000,5000
8401,1JzkrAeXZrBUwRN97XqZTftbPCu9uPVATg,0,false,0,5,5000,2,10000,10000
8402,1A5pMvGSzwnMpCd6i5vVpqWuvFCq3x1RKE,0,false,0,1,5000,1,5000,5000
8403,1PC64m3W2bmMhV2yvPSBSqQWrvWdihdBxH,0,false,0,1,5000,1,5000,5000
8404,14GsjBsvhJVmLa2Y6dC8RXpvdCAKQKTCN9,0,false,0,4,5000,1,5000,5000
8405,16Kzr7ocw1pTDhR5FL5vvFWmiSz4iFpygS,0,false,0,2,5000,1,5000,5000
8406,1LD8HFKyL5UjGiXGfKvympCtWxofojNV5z,0,false,0,1,5000,1,5000,5000
8407,1Bvf5SkvTv5cQBq1LQuAHXmFY3rXt6Zr37,0,false,0,1,5000,1,5000,5000
8408,1BTVrUAzTeLupghZ7pd8hjvn7RSNsYpkuH,0,false,0,1,5000,1,5000,5000
8409,bc1qe7s58jzgtanlfve0lgeqhlkzne5auw3acam303,0,false,0,2,5000,1,5000,5000
8410,bc1q427gvadwluydqcj3qsjl9s0ph8760j0eghq3cs,0,false,0,2,5000,2,10000,10000
8411,1BGhBXKTmnQsMoyxBReJB7zrZsAGCh8ara,0,false,0,2,5000,1,5000,5000
8412,17bGfJvubzb9Vk1rbZuJkeFdffE3mZ3UCK,0,false,0,1,5000,1,5000,5000
8413,12L2mhyu6MWMHBbgqr4PWejtRhcw6irASx,0,false,0,2,5000,1,5000,5000
8414,14vaLXGSNTcMHR84tK5d4fgr7x6Ld5wUEK,0,false,0,1,5000,1,5000,5000
8415,1GvY5r996Fo3vGtA4aVNHoufJKwGu1vxVK,0,false,0,3,5000,1,5000,5000
8416,bc1qwvm9h70qt5cvwrgprdg4jxvlxmqse0jzufe6na,0,false,0,2,5000,1,5000,5000
8417,1Ff3xRCHqbqRhKzCv2wbDSh86pW7BuX8kB,0,false,0,2,5000,1,5000,5000
8418,bc1qmpn287es4qq030jmt5cseu8var75vnwax052ek,0,false,0,2,5000,1,5000,5000
8419,17X39BTWYuWxFpnxc7hR5dCf6F6S3tkFHb,0,false,0,1,5000,1,5000,5000
8420,1Ndr22TuTP6zXEZWSdnwTDyYK7Y2HsWJBk,0,false,0,1,5000,1,5000,5000
8421,bc1qwp7xc59mu6t4x3cp9uczeh386358phww9znxza,0,false,0,1,5000,1,5000,5000
8422,152vRdgR913CV2pJFaAgYb1dvZNtkew8TA,0,false,0,1,5000,1,5000,5000
8423,bc1qudn9pq6n4skm35uhf3lpqtr2guqrszs0gr4xf8,0,false,0,2,5000,1,5000,5000
8424,12MejjLU3yjd61cf5ErqrMwmZaPBW56uXs,0,false,0,2,5000,1,5000,5000
8425,125M36cPoBfW41a4o5WzmYDzerRzr4dBRJ,0,false,0,2,5000,1,5000,5000
8426,12XKPq2Q6So6BjUkUmfvzxjcu5tfj8EDVz,0,false,0,1,5000,1,5000,5000
8427,bc1qkypqge07vgg4ltc27405nywl927840h9j8vzl8,0,false,0,1,5000,1,5000,5000
8428,bc1qu5kstkx89gt9z6fh33n33jrp6c8yvcgnulhgcy,0,false,0,3,5000,1,5000,5000
8429,1GVWREea1tJzt7cC3ieSwRQGoioSquabwy,0,false,0,1,5000,2,10000,10000
8430,1FJXZgW6VddCfk1MtgHfgg6grLwcUjxYaJ,0,false,0,1,5000,1,5000,5000
8431,1CqCAa1Wh6AC97FwZPRZ6jy5sUXwzMQCZp,0,false,0,0,0,2,10000,10000
8432,bc1qwvhd0e2gs3wzqxylsws9pxaxcym695w09gp4yh,0,false,0,1,5000,2,10000,10000
8433,bc1q5vwt7udh9e0lq9h80p3y60m4x8ak89y3j82xav,0,false,0,3,5000,2,10000,10000
8434,bc1q9npdszx5h0ztp3a399fz2lsurcllkxhcgd2q2h,0,false,0,1,5000,2,10000,10000
8435,bc1qry7glefw04x95zz4r070zln794v6xdcuws0c0p,0,false,0,0,0,1,5000,5000
8436,bc1qgz69vtz0q6s8296z6gkq5sapxnc87june62suw,0,false,0,1,5000,2,10000,10000
8437,bc1qp0z9ptltt3t0egf9p5887ukyjwktp2u06t096u,0,false,0,0,0,1,5000,5000
8438,bc1q886luh2aq6kf9rjt64uwwfqns0fllwhj6yke3n,0,false,0,1,5000,2,10000,10000
8439,19VG7bu2ByC7z5MVuhqF2HLTdVxAiFiVgC,0,false,0,0,0,1,5000,5000
8440,13cba327ypdekNzZy8bSaFVgQ1orScFFtX,0,false,0,0,0,1,5000,5000
8441,17tH7rFto4FzYnLPzFi4ofQT1tAk5WPWcw,0,false,0,0,0,1,5000,5000
8442,3Hkdp8XT6YswgdXWLtCLy2jaDzHWifz4WU,0,false,0,0,0,1,5000,5000
8443,19DWf98733gjJkrqFcBkndoqy2PKuA6PWD,0,false,0,0,0,1,5000,5000
8444,15ZiKyiXjczf1tdpPfzZPPAL2RjyVaaJdz,0,false,0,0,0,1,5000,5000
8445,39bdBSF7wb1PJYHA7Dv4Aws4bUpebC86uF,0,false,0,0,0,1,5000,5000
8446,bc1qa6maz6vttw5sajlvfuks74mun0ry2w7vgnsq8c,0,false,0,0,0,1,5000,5000
8447,1CCztPS1PPSMgYiQkBuB8RaiUsFK7fKs8A,0,false,0,0,0,1,5000,5000
8448,1LLGyBXTKLZSPx4Gx8t6zvcHgEoYBRiYyq,0,false,0,0,0,2,10000,10000
8449,1MaGPcMVZfi4Fjifq5oQxvn7Wqgb9UqBMz,0,false,0,2,5000,2,10000,10000
8450,1KiC2qVWqzKHqKrfCMnDAmdod513CWGWeP,0,false,0,0,0,2,10000,10000
8451,16qEfHmkBXFKoR2bmbA8zzcfN9jz2d7XXH,0,false,0,1,5000,2,10000,10000
8452,1GGr5VByKa8zMQ2f3Qbfi5JbFBXUZvPF9T,0,false,0,19,10000,6,20000,20000
8453,bc1qluk9na28uyh6qd4jwhuyxakd9kqtfw6hg28udf,0,false,0,2,5000,1,5000,5000
8454,1433kqgVTWNswPSwncDpuonNUP8uqkYgtL,0,false,0,0,0,1,5000,5000
8455,1AxsH2z6UdsnNnq3QdWxvScRLYJZ3uWcdU,0,false,0,1,5000,3,15000,15000
8456,1DmpksTu2LkfZi5EnzP9foTkJVtUh4ZvRv,0,false,0,0,0,1,5000,5000
8457,19umw5k78XsLz8MUQtMeyLoCSno47cBgmR,0,false,0,5,5000,4,20000,20000
8458,bc1qaqmgucpk96k9wqmufvdqknpcn65v8dzyt7xr25,0,false,0,0,0,1,5000,5000
8459,1HTztvan7HrPth3RGCrpybZsLfbt1Kqcwr,0,false,0,1,5000,1,5000,5000
8460,bc1qjjndzkm28qwapam0473kk672wvv3udwncl70sn,0,false,0,1,5000,2,10000,10000
8461,1GbDKdKbb4Qb8eDgrHik2YwbnNr7a1azFu,0,false,0,1,5000,4,20000,20000
8462,13BgJp11izDdYoZgvH9FWCoydaA7CCUkW7,0,false,0,2,5000,2,10000,10000
8463,bc1q203wdc5945hfu9s4r7z233z8gd7nhjpqu47qk0,0,false,0,0,0,1,5000,5000
8464,3AZw2iDHKknBEpWeX5oayHGeFUZruVdZZw,0,false,0,0,0,1,5000,5000
8465,1N7bht2hADbpkGEfrHwqLmLgLFakAxtgw2,0,false,0,1,5000,2,10000,10000
8466,1AX6uzwzeNyJKjtQius6LnX8r4nup24aQ,0,false,0,0,0,1,5000,5000
8467,1HEk9fo8Vtwhh1yDWTbj7xkZ5NTRNdo1Ja,0,false,0,4,5000,3,15000,15000
8468,1MF9M4d6ok95qheF4sXtJmVDeBoZeQtHqp,0,false,0,3,5000,3,15000,15000
8469,1HoDLCLUBwHF9VKykD66VuNiW7pF6JdnQQ,0,false,0,0,0,1,5000,5000
8470,1FnM7akSCD8G3fRQHCUEXRCfL35gptsPZB,0,false,0,2,5000,2,10000,10000
8471,1KvNxq1ojHSV1QkzvtBvJyfp3g5N2FURSB,0,false,0,4,5000,2,10000,10000
8472,1MAz4vmRnTyYir7KXSM27erngDGSB2cXtF,0,false,0,1,5000,2,10000,10000
8473,1BqcpPy8VbtnsR8fVXNxDej6c4ce2396kJ,0,false,0,0,0,2,10000,10000
8474,1AdXFbMumfrGtX53KrvSv3nwrk5XFQH77a,0,false,0,1,5000,2,10000,10000
8475,14ufjaWnxZcwmheAEL9rtav4wSQiCp9vrX,0,false,0,1,5000,1,5000,5000
8476,1LbaUERrrHFv4WTwjr9GLpCe7TUPad84WP,0,false,0,2,5000,2,10000,10000
8477,bc1qky37y5r8j6kg0z246k67nmux6m47v3u48w6jjt,0,false,0,2,5000,3,15000,15000
8478,1DZ3j4bqikssApeJqRozey4ski9jQxYicE,0,false,0,0,0,1,5000,5000
8479,bc1qyps27uhleqn0va8juhyeudzus6zltzh2m66n2g,0,false,0,1,5000,2,10000,10000
8480,1BUfAiQRFKsCqT48GXLWhC3pY7BcyNVsfY,0,false,0,0,0,2,10000,10000
8481,14DFwrCKM64qq7FmphdHjudq88dLZSDVqJ,0,false,0,17,10000,6,20000,20000
8482,bc1q08y9r4mlnfrkmw8d7yvxcrtghga0x3xw7hd6ct,0,false,0,1,5000,1,5000,5000
8483,1Db9ApbMhVukPAJzT54ajnxPXwozN7SJYr,0,false,0,1,5000,1,5000,5000
8484,17KaL1bdTSNeLjAFqydnPYfNeALiSArjNM,0,false,0,1,5000,1,5000,5000
8485,bc1qczugf7n292pekad247ywuk9343vx4mjwd9mkv5,0,false,0,2,5000,3,15000,15000
8486,bc1q3dsn39fzhyldp5r85qyzjgeljan5j3zv6qvd63,0,false,0,0,0,1,5000,5000
8487,bc1qpgle8qeu7wwdckr27vhr9w03sn2ukpcsakfam2,0,false,0,1,5000,2,10000,10000
8488,bc1qxwwsrlpgrfy46mqnp6tjvnu5ng8sk8s6cqlx39,0,false,0,0,0,1,5000,5000
8489,1XG9cGLmAC2i9SZN2doEZezmYo6aWgHyN,0,false,0,1,5000,5,20000,20000
8490,bc1q4acq73lp4aj05k62q95j39y42xqq8kce8d9qac,0,false,0,0,0,1,5000,5000
8491,bc1qc36jxx5d8nj234le5zj4rqsrhp4698jtde2da7,0,false,0,0,0,1,5000,5000
8492,1Nrdh3N5vEPse3xXfU8ZjujhMBwVyXwcEc,0,false,0,2,5000,1,5000,5000
8493,1Pamgz7aReBGQFdmimBvDGpmmc19GLbWY7,0,false,0,1,5000,1,5000,5000
8494,1KjfpfGamhpxNFZHpesLhSABbA8XcyNW9B,0,false,0,1,5000,1,5000,5000
8495,1KWC15yhXc5LykcUXtYnQioLzyGKKjDvia,0,false,0,1,5000,4,20000,20000
8496,1GmDpcY9HDC9x4LRy1nBmV5fR3Yo3Gkq87,0,false,0,1,5000,2,10000,10000
8497,1LUF8qRR1T6ECxsMN453meKsNfYefynxj3,0,false,0,1,5000,2,10000,10000
8498,3Fodx4X96ffNKJjtRHBdhoBX9X6dtC6AT1,0,false,0,0,0,1,5000,5000
8499,13j9aWM7hAJCgpFq2uWPUtJ36ZiCX139DG,0,false,0,2,5000,1,5000,5000
8500,13Z1ZjkjbyN38a9Qp7VBBytrYW9eFREENy,0,false,0,1,5000,1,5000,5000
8501,19S9nZVjupgeJT1QajNBSZVEJzPAvZPmXr,0,false,0,1,5000,1,5000,5000
8502,bc1q8dqxlrj22txz2h0wj4ntjva99ctvdnhpc0kezr,0,false,0,1,5000,1,5000,5000
8503,bc1qkhcrmf3vvmzpmxsua5j8tdj4pm6n5c4zy3s333,0,false,0,1,5000,1,5000,5000
8504,18nfkgiq3PyFUyJwa2ZAgMYXJSXKPHHveB,0,false,0,1,5000,1,5000,5000
8505,bc1qqyh77xkz2z20hmq9g2ktz3vk54mdng5lgmqqnn,0,false,0,1,5000,2,10000,10000
8506,bc1qfu7sj79007j4rjccjvw44xvv6yr54hcysmng7t,0,false,0,1,5000,1,5000,5000
8507,1PtnQWS7e9MJcpQH3zEBR6diuMrjxmdagz,0,false,0,1,5000,1,5000,5000
8508,1G5a8WCSJPE8yAwHkuaWgznsTCbVmV4zPy,0,false,0,1,5000,1,5000,5000
8509,1NySoBfwUvTxHPnYoJUHG7KqNP5RAwBftL,0,false,0,1,5000,1,5000,5000
8510,bc1qg63x9wpckspwyg7p7zjx962d44h9pvp8qfpp2f,0,false,0,0,0,1,5000,5000
8511,bc1q67ze4qy2nj56lnze88klmsq78ys7k5muddpyp6,0,false,0,0,0,1,5000,5000
8512,bc1qeje9e0rsla69zfuzg39d2eqqe4cepuqjpex65h,0,false,0,0,0,1,5000,5000
8513,bc1qul7v7x2nw0vppepkl0tttet2e8vy2ge2nuzzec,0,false,0,1,5000,2,10000,10000
8514,1KL4h62iknUzPBgEZBHREHujVfHAkkFEfx,0,false,0,1,5000,1,5000,5000
8515,bc1qyanv7sau8sqy5xjcm7vaee55j98kxk6g7832xl,0,false,0,1,5000,1,5000,5000
8516,36MkcU4DCgfYUZFf5u4hzDQiPwPhNYtr4C,0,false,0,1,5000,2,10000,10000
8517,1ARxw3VTGYSeANnRyC52pH1cJ9V6HEXU8Q,0,false,0,1,5000,2,10000,10000
8518,1Q2tscL1W6VFVDt5st2cnoxtSjKzVj9WKz,0,false,0,1,5000,1,5000,5000
8519,bc1qg56w65akvq58nfpkwzcln43fgcwyy63tv5mmkn,0,true,9000,0,0,0,0,9000
8520,bc1q2u3xggjq95h3wgt7h7468fdlw06vat5gnk7ljd,0,false,0,3,5000,1,5000,5000
8521,bc1qvg4ljv8ma7emc6hczkc4a7nwlvwcyy7v6hdj76,0,false,0,3,5000,1,5000,5000
8522,1Q5BimxjCatdVJnKKLw2rasnWaz2HPQYvf,0,false,0,1,5000,2,10000,10000
8523,bc1qvuaflklh2cz3dcrqzv3r4f6vcs2an8lmyxj8q2,0,false,0,1,5000,2,10000,10000
8524,19T9cCiQ5rknhrexxG4R8fTG1YNaj7GPq7,0,false,0,1,5000,2,10000,10000
8525,bc1qw4prts2cmwrew0qc0ef3xuveqygd82zj6f9wyw,0,false,0,2,5000,2,10000,10000
8526,1JKEmQVCXDXTfvYWfzvFnner9N1GovT1Yx,0,false,0,3,5000,2,10000,10000
8527,17D2e1qNbBmqKmEPKf22DrU3iZcLdXs9pK,0,false,0,1,5000,2,10000,10000
8528,bc1qqcchjmxxfec0wancftsgrjmammmss6964py5je,0,false,0,6,5000,2,10000,10000
8529,bc1qqgcstle3phn6sdpwgf888vstqaqy66szz2eewp,0,false,0,1,5000,1,5000,5000
8530,16U4fdANinj3HXwMN7mAKieKD4epu5eq6W,0,false,0,3,5000,1,5000,5000
8531,1Lmx3r41P38n6tosDmF8HC4nwHLFEKosmW,0,false,0,1,5000,2,10000,10000
8532,bc1qgah44gkyrgc67l9gaaqsxc3642wcf0w38wnw9g,0,false,0,5,5000,4,20000,20000
8533,1LFP888qECkdudXcuumRpvAQyz5xYzRAEh,0,false,0,0,0,1,5000,5000
8534,1QaCjD1HwRXBKBuRzCxhV7dcxEDxeHyDw,0,false,0,1,5000,1,5000,5000
8535,1G5oUTX1DR3xnmmo3jnHSE7nPifMNfE8pF,0,false,0,1,5000,1,5000,5000
8536,13DJdafj874CD7iYsS2JExJYCJbDE5fuUq,0,false,0,2,5000,1,5000,5000
8537,1J3dRpQSLEz8uAYUrbq8SciG8gJdt9xbhN,0,false,0,1,5000,2,10000,10000
8538,1PS7w96ofJ3wBM36hfvU7MmLk1GNeRgYY5,0,false,0,1,5000,2,10000,10000
8539,bc1qpm8qxpdjg63fpk9z996a4xqup5up67yu2h35cr,0,false,0,1,5000,2,10000,10000
8540,18YfhVyrv4yih7nnwtLHeXJ5izi9q2wJoC,0,false,0,1,5000,1,5000,5000
8541,bc1qsluhzfdhepx2mxz0cgmsdjpychqty0vzxa4pzj,0,false,0,1,5000,2,10000,10000
8542,1EUQUJtKgKRrSnUYfCe81xirUVsffLvy2L,0,false,0,1,5000,3,15000,15000
8543,1EoiRfs7eVgwKLLmEqhRuZAq3XL3CCc9XM,0,false,0,1,5000,1,5000,5000
8544,bc1q5495rq63ww26enlk90p5e0hd0qndzd4j8hykur,0,false,0,0,0,2,10000,10000
8545,bc1ql3n235xesj920xj07ld35n25mpues2slksftlj,0,false,0,3,5000,3,15000,15000
8546,1MkY4ZABm1bG6h8wug68D8UQjZrbgmRJ1A,0,false,0,0,0,2,10000,10000
8547,19d5jPm9en1p37KykVZXrX2frL7ufaFbFC,0,false,0,4,5000,4,20000,20000
8548,bc1qu7wglx6lvycq3l5uw2lrz984qf52jsm6y96v6p,0,false,0,0,0,2,10000,10000
8549,bc1qcf5vhhqzeyncvrsutpyj4qh4j8x6qcydnew2tg,0,false,0,2,5000,3,15000,15000
8550,bc1qqj857lvwzsjtwg4suy0njtxm7nj453rf9m6p8g,0,false,0,10,5000,3,15000,15000
8551,bc1q6dvyt5mfex9uhlteewp832fq84uaw5hdn26k7v,0,false,0,2,5000,1,5000,5000
8552,13xZZTYLjSK8edQRjTGwhSByvCHNcfPCvQ,0,false,0,1,5000,3,15000,15000
8553,bc1qhkmu8pkk4me5kjr0cu38j0htvzzkn36laulw58,0,false,0,1,5000,1,5000,5000
8554,1Pj1nKc1XXbnYUMv9iGjW7jEQ1cniDmqu7,0,false,0,6,5000,3,15000,15000
8555,1NaQS5AKUwEQ8V3KAA5XSkUbfwi7Hd4cb3,0,false,0,3,5000,1,5000,5000
8556,1CHUpz5T2MUj1kRDxdiAchAWWFLfbx8GaB,0,false,0,2,5000,1,5000,5000
8557,1Pyna7VHGus24EAnisUNn3wJ8H2yBzY7r4,0,false,0,4,5000,1,5000,5000
8558,1Mp6LkqDb9GmeFGgmBbNLAxT99hy9FEUSa,0,false,0,0,0,1,5000,5000
8559,bc1qawxh8zejujj4dyghun2ugws8wmq0w0ww9ju9sg,0,false,0,1,5000,1,5000,5000
8560,3DseYm31mqS5ykTRscLnZnspWigEAbkmPg,0,false,0,1,5000,3,15000,15000
8561,1K59HTrFSfMnJYCuoVPjiMox6Q1RgX8trK,0,false,0,1,5000,2,10000,10000
8562,1HXvXCVVMW7SkSEQw898pHsAJrpv96nUJw,0,false,0,1,5000,2,10000,10000
8563,16txazMeRtwa9PBD1TqxqMEdNyKRhSCucc,0,false,0,1,5000,2,10000,10000
8564,bc1qe9p4dhyur5qhpyu55unw6kqy507f7fudg7ngkt,0,true,9000,0,0,0,0,9000
8565,bc1qadq246vzt84d9sq9jkmgk08k0zm6efpuk5m835,0,false,0,2,5000,2,10000,10000
8566,1ACxDEedAgLRLrCya4bFXqg7oUzTUMxq3c,0,false,0,2,5000,2,10000,10000
8567,bc1q0c3spn2a520w4v63lmfxkys3x0zc90vz3rjxzd,0,false,0,5,5000,2,10000,10000
8568,133A7VLcsKGuPCiqwMzTd4VA9nC3s3oL2T,0,false,0,31,30000,8,20000,20000
8569,bc1qvrh057u7l4uxdzu24t5nhmd9mttnqshteudmvn,0,false,0,3,5000,3,15000,15000
8570,bc1q8ys6k0yd9prqytyy8v6qchy2dmj3fqtauymt5v,0,true,9000,0,0,0,0,9000
8571,bc1q9pufss5v6ytza2yrmleya8hu53uxfmrzm03rdm,0,true,9000,0,0,0,0,9000
8572,bc1q6lqhr7c76s358rpztkvn0zv0969pmz6nnt73qr,0,true,9000,0,0,0,0,9000
8573,15mLb5jL1bpNd1EYqCokG2b89TWP22Ni8t,0,false,0,1,5000,1,5000,5000
8574,13DJJBfHhTHdBcGBx9TojTKA5RxMbAkGUn,0,false,0,1,5000,2,10000,10000
8575,bc1qqen0ms400x0rnm522dcxus0g32qg63d6998kyj,0,false,0,1,5000,1,5000,5000
8576,bc1qs2p2u7v7375jx8rzgdj3qg78s067qq0srq0wzy,0,true,9000,0,0,0,0,9000
8577,bc1qdpks6sgjpgfvn3suru5q0tke4uqp2mjg8sgxxl,0,true,9000,2,5000,1,5000,14000
8578,1sgbseNKp6bhj8Yu1BorwYeg4UvVyBogu,0,false,0,1,5000,1,5000,5000
8579,bc1qeek85gwwjrms62z83nny040l7hxycz8wjfdf75,0,true,9000,0,0,0,0,9000
8580,1C7ySfNViUfpm5f3S2C6AWyy44XDVvcJ1g,0,false,0,0,0,1,5000,5000
8581,bc1qummxfclpj645cvc2l6slksxp8yxkxpshupr3t5,0,true,9000,0,0,0,0,9000
8582,bc1qpyzrcmdsvlpjuu9c3mw24258er0feu92aue4k9,0,false,0,4,5000,2,10000,10000
8583,1NFbGkvdsgh58Je9Dv8PF5crCmcF7ePqNP,0,false,0,6,5000,2,10000,10000
8584,13kzfa2SqG4rFYHkiLQC9DRSJvbciuR4da,0,false,0,4,5000,5,20000,20000
8585,1CbdysjxaTw5vS3kqdK6qBSLb1rUbSx39B,0,false,0,1,5000,2,10000,10000
8586,1BRG6BDeHWZJ1vdBw9p2uebLLkF72R9H7m,0,false,0,0,0,1,5000,5000
8587,1DJK8tvbZWbsHCaSkY5rRQD8A7Rar9HL8V,0,false,0,1,5000,3,15000,15000
8588,1JDogZS6tQcSxwfxhv6XKKjcyicYA4Feev,0,false,0,6,5000,2,10000,10000
8589,1KEHvgrFpEpFqnPC6bZ1adBzATRHSXHB8S,0,false,0,2,5000,3,15000,15000
8590,bc1qeqks9u9qm9wjr4h4fuer4gqv538wgqjtfm82ay,0,false,0,3,5000,4,20000,20000
8591,1E2LutiSkjVh9K2WQgkpgaFHKciGHH7k7w,0,false,0,1,5000,2,10000,10000
8592,1AHV2TSdVsydxx2eSMyxKg6HfAgXAKNafW,0,false,0,6,5000,3,15000,15000
8593,1Lgb3UxdrBXz1otNW1Xm8pJN1TM5UHigNw,0,false,0,3,5000,2,10000,10000
8594,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,0,false,0,1,5000,2,10000,10000
8595,bc1qwfmtwelj00pghxhg0nsu0jqx0f76d5nm0axxvt,0,false,0,6,5000,6,20000,20000
8596,1FRoqJkUaQhfJahDWHDB9K1pFcjsf5A2Eo,0,false,0,1,5000,2,10000,10000
8597,1CVKWzqryGbD6YMyK8KgsGuqrBZfUdbJdk,0,false,0,0,0,1,5000,5000
8598,1EdzUjyPHqE6uajNR7oEFAfj6gtKaC18WM,0,false,0,1,5000,2,10000,10000
8599,12TLrb92CXuw9m1bkbSuNefZZNBVhmr4o4,0,false,0,6,5000,6,20000,20000
