address,$viva,bos,kevin,sato,spad,stamp,stmap,utxo,lowest_blockHeight,highest_blockHeight,eligible
bc1qw0n9xypnecrqqp8lh0pv6pwm7k2ja4c3zzsjqx,100000.0,0,0,0,0,0,0,0,797222,797222,No
bc1qyjlz26q64hr8wpdgfyphxecuk6v7f8zzmv96v6,100000.0,0,0,0,0,0,0,0,820010,820010,No
bc1qzm9teux7cgazxdwmpnvx7e9hadzccc9wzudhza,100000.0,0,0,0,0,0,0,0,820502,820502,No
bc1qym0te5zv2n2uj8e3fl4fjnw5f26d0k2pm5ppug,99000.0,0,0,0,0,0,0,0,796985,796985,No
bc1q0fhuzm3zlrn945dxr5gx2p6ufllxrl9gdyd7j5,75000.0,0,0,0,0,0,0,0,821945,821945,No
bc1qt3688u7c0z8cr5u2q32w7ufefh7v8ljj8metm9,75000.0,0,0,0,0,0,0,0,820024,820024,No
bc1q7pqd5t9xmnf0tmv09xg9hge0axvx68mnasx6na,60000.0,0,0,0,0,0,0,0,828509,828509,No
bc1qpmwgmwv06mm0k43d9gq5a4eueq04ke9fg3tju6,50000.0,0,0,0,0,0,0,0,821417,821417,No
bc1qs72vr4l8z7edkmwueh79902uqr2fgy2mleerzr,50000.0,0,0,0,0,0,0,0,820194,820194,No
bc1qz8z0q068kyxkv2hs86zamwgjwtp0dmmyq9kz67,50000.0,0,0,0,0,0,0,0,817632,817632,No
1GYaV9EWVgGd9XvHUMmefozZWAUcEoDNQQ,40000.0,0,0,0,0,0,0,0,799561,799561,Yes
bc1q42pthn3847xdpakn8ujwvwwq0lh42pru207ke6,40000.0,0,0,0,0,0,0,0,799561,799561,No
bc1q6v968u8au5u2sudafwh9gkycsjhvf3jrel9lxv,40000.0,0,0,0,0,0,0,0,821684,821684,No
bc1qd06sujvs9mjx9qgxf67rnkl2huw2c83acwadf8,40000.0,0,0,0,0,0,0,0,821125,821125,No
bc1qy28w9gtcw98l5du089ta65e6pp37x3242vhjmk,40000.0,0,0,50000.0,0,0,0,0,821105,821105,No
bc1qrjfuvt72qkczvk4z3sc2yk9s8wnjkv5j085eu0,25000.0,0,0,0,0,0,0,0,824518,824518,No
bc1qxqn69myuzfe24eg2t06funu8zed7nz0d88uyh6,25000.0,0,0,0,0,0,0,0,832702,832702,No
15YshMrGDJVHhv6fa9znCHLx9fBjTTzcXP,20000.0,0,0,0,0,0,0,0,825036,825036,Yes
bc1pmeerskrkmu8wln65lfvrd2cwe67c9ej8gtwygxn9kcsvk6r0ytyqheuxew,20000.0,0,0,0,0,0,0,0,831493,831493,No
bc1pxhul084nctqyygu4n73l3nlyrq26a6rn5fxy329tlaag5l4eynrqzk06ky,20000.0,0,0,0,0,0,0,0,821041,821041,No
bc1q30akakuqj896jxu820zfgt9x8ty2kjwkjuu6n5,20000.0,0,0,0,0,0,0,0,797619,797619,No
bc1q4efv2u39g0wcm44dkfsazynqk9aj642en6tuja,20000.0,0,0,75000.0,0,0,0,0,797498,826189,No
bc1q6qz7x75ms6ln8xrhtqscdjcey2ax2djpmuw9f3,20000.0,0,0,25.0,0,0,0,0,792539,817782,No
bc1q7r84c60l9e2z28s7ygr587jsljz80pkjmsgzz4,20000.0,0,0,0,0,0,0,0,826122,826122,No
bc1q9tw24tfr32p3sa47eay2e4elljl9zlgkq3fhjh,20000.0,0,0,0,0,0,0,0,798015,798015,No
bc1qgclfssa4pkdj3gjfm36v5ulafsnc59kx79ze90,20000.0,0,0,0,0,0,0,0,826122,826122,No
bc1ql5st2kjt205z85hfywf2ana9n5mrthhjl6n645,20000.0,0,0,0,0,0,0,0,827639,827639,No
bc1qngwe4hq6e23l9kxewh8le3evm6agh3ry9vwxus,20000.0,0,0,50000.0,0,0,0,0,816534,816535,No
bc1qpgngk8xhpuvre8jw9wa7q5jnpwyx8fxwvtj7ca,20000.0,0,0,0,0,0,0,0,800775,800775,No
bc1qq9nhfsk8n4f50xk3xf385779kvtga7ykadyv6a,20000.0,0,0,0,0,0,0,0,817691,817691,No
bc1qy8lnpqk249ndcn9yg7afupy0dc9qdun4t3uhnx,20000.0,0,0,0,0,0,0,0,817780,817780,No
bc1qyw44qhktpzkfae56ndughtplvuz3mzsspnzmrn,20000.0,0,0,0,0,0,0,0,820792,820792,No
bc1qz8yzxj975pcga7hcfk7827kmnm5x9dvfmrwmur,20000.0,0,0,0,0,0,0,0,826189,826189,No
bc1q722dgcsldv7dlmtfqjlnkdjz78fukfxvusxr6y,15000.0,0,0,0,0,0,0,0,821013,821013,No
bc1qx6j94wd8428fxwqcqn7kmnnvk37aens5asv3w6,11000.0,0,0,0,0,0,0,0,820935,820935,No
bc1qn7amk7eexf6pm7g6gss8vk3j7mfeac0xlqf8ea,10000.0,0,0,0,0,0,0,0,820045,820045,No
bc1qxcx4p9za5vawveplr5ced60x6xnsyy3g76vhgu,10000.0,0,0,0,0,0,0,0,820273,820273,No
bc1q8dfgjs0gejexnp6nu7wnddad9gc3dv6kw8zzp6,9580.0,0,0,0,0,0,0,0,819626,819626,No
bc1qw3ppt8hpnlkse929aaycz6j9u8m97tead2xca4,0,0,0,3900000.0,0,0,0,0,832989,832989,No
bc1qnfnj0x4vxspanycrmx0mu8easp69jt58uzaspj,0,0,0,2250000.0,0,0,0,0,792558,792558,No
bc1q33hjydq8dsmq0epxchjayjuqc38w59cw622qx9,0,0,0,2120000.0,0,0,0,0,828409,828409,No
bc1q876xml4qyau92tsyrk6wqm587u8v4kxhdg6yrs,0,0,0,1975000.0,0,0,0,0,823150,823150,No
bc1q685we56g008ephqt068yml8hmm2z4dc6g59htw,0,0,0,1875000.0,0,0,0,0,792008,792008,No
bc1qklyhu72pxn3zxvsrv8wm6hl5klutezywcujmma,0,0,0,1275000.0,0,0,0,0,792659,792659,No
bc1q3mlevs3dzag8lrptysmvryejn45dcf568lm2me,0,0,0,1200000.0,0,0,0,0,791992,791992,No
bc1qhfayf0m6emt9schellaueyqhjntn55qulycllv,0,0,0,1125000.0,0,0,0,0,827113,827113,No
bc1qydncsr2lcf9kr4aqeq9dvhkdsjd4p9dtekhwqw,0,0,0,1125000.0,0,0,0,0,824043,824043,No
bc1qvzw4r98nrlfawseccgplnctjy47n8xxp6erpal,0,0,0,1025000.0,0,0,0,0,792648,792648,No
bc1qz0pemjn0vk8y4663hy4wu4959ep0tjxf2ha452,0,0,0,1025000.0,0,0,0,0,791905,791905,No
bc1qchrwfk3sg0cr2lxmjka0v8h8dngpgnpll9gm28,0,0,0,1000000.0,0,0,0,0,827516,827516,No
bc1q0sul4th3t2cnjv0lx4hnsklmqy6j6wy2ca4sma,0,0,0,975000.0,0,0,0,0,792661,792661,No
bc1qny6vvp5vz4y9hhlzh4mm0d4td59mf9crq0a8x7,0,0,0,975000.0,0,0,0,0,826739,826739,No
bc1qad00s4ece3auk5j0hre45k4kuse5wy9943uape,0,0,0,825000.0,0,0,0,0,792439,792439,No
bc1q7qclcn0ncjydkq9gzlg8r0s62de425swh4lt5g,0,0,0,750000.0,0,0,0,0,792654,792654,No
bc1qy6es4pa2js9vnl0mwjqjcfpmk7g74pvkg4m7mv,0,0,0,725000.0,0,0,0,0,792649,792649,No
bc1qjkvu6vtjp53cjwj6m6jez7s2hjfryz8fz67pf5,0,0,0,675000.0,0,0,0,0,791244,791244,No
bc1qs53wrhg0awam6wv2p5edv2s2zhw2rrm3azqus6,0,0,0,675000.0,0,0,0,0,792066,792066,No
bc1q5m98406tk4cw8wtev6x3nk0wj00ydtnweelfuj,0,0,0,632000.0,0,0,0,0,828898,828898,No
bc1qtlastuhg4xkuyeq5d0xq258wya50wa7tcdegr7,0,0,0,625000.0,0,0,0,0,792484,792484,No
bc1q0rrzhetk62dhrlyth66wj4jzc4t4yeddcnvfuu,0,0,0,624999.0,0,0,0,0,833352,833352,No
bc1q3uxfz2rr8s99rrswu9v7gw83uuccspwwkdd0hl,0,0,0,600000.0,0,0,0,0,792512,792512,No
bc1qs386fzlwryxpnl3cl7nvxp9yh7qpxsnhr98748,0,0,0,600000.0,0,0,0,0,791316,791316,No
bc1qsmqz999nc5r69ukutw0awn3hlnwqnuug3vnu4v,0,0,0,570479.0,0,0,0,0,827113,827113,No
1DxvF4iZSnMPwt3kJiyXr772TB84iY7bab,0,0,0,569250.0,0,0,0,0,797456,797456,Yes
bc1qfnqx9eagwrsafxpf40jda3fx7dl4wakly5j70d,0,0,0,550000.0,0,0,0,0,792536,792536,No
bc1qlpqfsnytrwu7uh23earxa4xcgds2ykrshzug04,0,0,0,550000.0,0,0,0,0,792158,792158,No
bc1qp5hnswll7qcrzrta04hw7q8nzefqnpxvpd8lrc,0,0,0,525000.0,0,0,0,0,792608,792608,No
bc1qzpt2dszwmff429zqq0dzagdwsykxn5wn4y85da,0,0,0,500000.0,0,0,0,0,792617,792617,No
bc1q2aq5tlpkhz72kl290hrcz4npat3drdm7ryncmv,0,0,0,475000.0,0,0,0,0,792616,792616,No
bc1q30a4k7gqq7087h54rhmfa2fczmtfzd30sa77jw,0,0,0,475000.0,0,0,0,0,792089,792089,No
bc1qslf8z6e9prz4858eauthrxm8c9e0a6g2jznga6,0,0,0,475000.0,0,0,0,0,827695,827695,No
bc1qy5xvrcauh36yp8s3jl2m5qupzhv8lp4w27zxes,0,0,0,475000.0,0,0,0,0,791899,791899,No
bc1q4c0h6us2zglfu49v2gdlv90zdev9ptthtyvzzf,0,0,0,450000.0,0,0,0,0,791392,791392,No
bc1q673ce755ghcx2xukw7lxq7u0r4xst2h73pqcul,0,0,0,450000.0,0,0,0,0,834437,834437,No
bc1qn97ek9jszr7g6hfcxwrvk0t87tjcryucgn3y2c,0,0,0,450000.0,0,0,0,0,792650,792650,No
bc1qc2rmk528vycjtcaelmzqmkpxmcarrmnr7gmcer,0,0,0,400000.0,0,0,0,0,821810,821810,No
bc1qpc5q038ru439nndgvlqds4h4mlxyz4dyryl4j0,0,0,0,400000.0,0,0,0,0,792330,792330,No
bc1qr0p0yn5jp5v78mzztkx247xun8fjx2d507swkf,0,0,0,400000.0,0,0,0,0,791614,791614,No
bc1qumvfatwffqelv68yjdqvumy9t6jepq7q6hgkun,0,0,0,400000.0,0,0,0,0,791899,791899,No
bc1qzs0s83q050nr5w7vgaa02rpzzgnawwmnladml0,0,0,0,400000.0,0,0,0,0,834428,834428,No
bc1qts3zzgxptwscx6cfxu3utk944gl9dfv6e5qrqe,0,0,0,375000.0,0,0,0,0,791243,791243,No
bc1q70p83pakvye8fwmczez57dtuak3ny94nwfvq77,0,0,0,350000.0,0,0,0,0,791922,791922,No
bc1qhpwewg5xy83xpz8l060nr72lzjpszqrw0ptwx7,0,0,0,350000.0,0,0,0,0,792607,792607,No
bc1qx06v70ngnxt3u6jfnkvlthnj90a3r609jh6lp9,0,0,0,320000.0,0,0,0,0,827686,827686,No
bc1q6ltukgvf2ez62p9e5gmn63uxhle8q7ftdsq09j,0,0,0,300000.0,0,0,0,0,797498,797498,No
bc1qcpa2xty5sya2w8tmvrzdhlautu9j2wfcfmrghw,0,0,0,300000.0,0,0,0,0,792578,792578,No
bc1qlskarncgcvymge2fg2aw724tgqkhjyaequmn6s,0,0,0,300000.0,0,0,0,0,829403,829403,No
bc1q9yve6gqnq8jt4cr8ux0jx5sxvxsekge40wfv2w,0,0,0,275000.0,0,0,0,0,791392,791392,No
bc1q8kc3zac8whlmpw0fh54zswyexa7k5g0zmdwaye,0,0,0,259344.0,0,0,0,0,832989,832989,No
1AQGWxarKmpw6zebBDYAX8PWkBgX7az92x,0,0,0,250000.0,0,0,0,0,792566,792566,Yes
bc1q2huf0p6jj0wcw4y6qe4pvq2nc6tfvq854z7e0w,0,0,0,250000.0,0,0,0,0,791904,791904,No
bc1q54n4tzqwmvy539yhnd7lw525dfugt7s7ds02e7,0,0,0,250000.0,0,0,0,0,792461,792461,No
bc1q6y7js08y8tufq2zetx6uedg8hjj0t9nu43k2l5,0,0,0,250000.0,0,0,0,0,792007,792007,No
bc1qfpudlcre9jxd7wk8zynksy2u64s0r2r767nusd,0,0,0,250000.0,0,0,0,0,791933,791933,No
bc1qlfeqhj895h9lxrh2l3u3yk4uuujv06ysvqktud,0,0,0,250000.0,0,0,0,0,791238,791238,No
bc1qlkekg9496uzd0a2szjd6660rtg9qlck0uush72,0,0,0,250000.0,0,0,0,0,792417,792417,No
bc1qr4kpsezswkq2eza4vfjdxryv46j3vnv8t78f0z,0,0,0,250000.0,0,0,0,0,791243,791243,No
bc1qvand4gr4ks6m5tqnce5q3ucrgv200pwtq49nrl,0,0,0,250000.0,0,0,0,0,792586,792586,No
bc1qylsf7fc2mqyfyjzqt42sflydkxvay3af5ht42s,0,0,0,250000.0,0,0,0,0,792601,792601,No
bc1qj9k4cntuvzgsq8yparftk7gmfc6ndrk3udvgtl,0,0,0,240000.0,0,0,0,0,819990,819990,No
bc1qet8ycdewqu7aefp4cnwyzyppgwgqaxam2htl6a,0,0,0,225000.0,0,0,0,0,821816,821816,No
bc1qpy4echzvdzafllds0tqv6xc42rxj6zq8hrm3ql,0,0,0,222500.0,0,0,0,0,827456,827456,No
bc1q6gp85cwpjhyqd7yvkfwxwr34pa8v6cjhfkg0dj,0,0,0,200000.0,0,0,0,0,792007,792007,No
bc1q8jw44gl99pcjg9aq7v06h5df2eq7xyyvaue5su,0,0,0,200000.0,0,0,0,0,792057,792057,No
bc1qpeayatme4d4h2slx34sq8hhsp32jxx56fgwfg3,0,0,0,190000.0,0,0,0,0,827855,827855,No
bc1q702h302p6augd0l3dr8vg6l9qnzpygs7umea5s,0,0,0,180000.0,0,0,0,0,817746,817746,No
bc1q3hz663msfm5ngxs38x9tn0gannhzxfjh2r3qtr,0,0,0,175000.0,0,0,0,0,792594,792594,No
bc1q5ukjg55u7xsfs9hrtz4r48r5rf9waf6kqkqg76,0,0,0,175000.0,0,0,0,0,832588,832588,No
bc1q6rsley3jggty59700n2zu83hl2fc8306rzhskm,0,0,0,175000.0,0,0,0,0,791392,791392,No
bc1q99un0gq5nuu48fk6ce206euj00mrnl06jf9ls9,0,0,0,175000.0,0,0,0,0,822564,822564,No
bc1qa3rw0j4vr0aszkxwc05qmrg0kzza2wnjtu3xcd,0,0,0,175000.0,0,0,0,0,791243,791243,No
bc1qcnu3rjt4clld9rfqmndwprwejew02jrh5ynkg4,0,0,0,175000.0,0,0,0,0,791972,791972,No
bc1qj8866fef7z4ye3hnuavj3fe57y58dl4su53dyc,0,0,0,175000.0,0,0,0,0,792113,792113,No
bc1qjm7f5gzkqh0hn9zz2lq9fk04uymf4rhuwzmdk5,0,0,0,175000.0,0,0,0,0,792338,792338,No
bc1qnxhha40d3yuzlkpq6ljclsfnpu5jpx4htxrtnc,0,0,0,170000.0,0,0,0,0,828223,828223,No
bc1qffm83yd3y6pushrj40hl3rtmnnq0cfzfx5p73k,0,0,0,160000.0,0,0,0,0,820591,820591,No
1BkH4vQF7tfY3BAGCmjABmKz7ZDCxePjDt,0,0,0,150000.0,0,0,0,0,792421,792421,Yes
bc1q6alvdxre457jf7m6l3ymks97yrf4d9axk98m8a,0,0,0,150000.0,0,0,0,0,791996,791996,No
bc1q7plmhcdmx2k7mv3w65qrcw80g24lgfhsxner35,0,0,0,150000.0,0,0,0,0,792346,792346,No
bc1q8k6ysfzdnax39m2yzdp85ul8qx96xzukj85vzv,0,0,0,150000.0,0,0,0,0,792173,792173,No
bc1qdx4786z6ajsdaf46f38vxkarp9j7p29y329azj,0,0,0,150000.0,0,0,0,0,791982,791982,No
bc1qfer6r66z8m0sx56r9usgpe2ex9pqsg46n50g75,0,0,0,150000.0,0,0,0,0,835579,835579,No
bc1qlach23zvynmp6lhdx42l4fcx880d7k7nzftfu6,0,0,0,150000.0,0,0,0,0,825704,825704,No
bc1qm5f3p8vamynwrhsms7t86hdyl5najepx5xf06j,0,0,0,150000.0,0,0,0,0,817713,817713,No
bc1qn93rcu43jvpsq0dmj8ul4fekxceyjc0yzdfvxc,0,0,0,150000.0,0,0,0,0,791943,791943,No
bc1qq8kyee7xv7cv7uh5vewawwk59avca7xce725g3,0,0,0,150000.0,0,0,0,0,791952,791952,No
bc1qqasnd0uaqlkkhfhjlhmulvsgl45x7atp6yfn2x,0,0,0,150000.0,0,0,0,0,792087,792087,No
bc1qqza6ncakaksdx6u0d0uj3zzkucdnklrn0427gv,0,0,0,150000.0,0,0,0,0,792125,792125,No
bc1qvsw0g2qd7rmt0u7x4cmh66kk79a4qyp3aydeth,0,0,0,150000.0,0,0,0,0,792113,792113,No
bc1q3fww4e38akj643zzh7u5gyts8m68p8795r89xz,0,0,0,140000.0,0,0,0,0,822836,822836,No
14A5fsoxsdoMSXCoqstn3BysWgs7VubGnQ,0,0,0,125000.0,0,0,0,0,835833,835833,Yes
1NhR7vjyuBqXoPh4ot4FvKf5t7uW4hGkaj,0,0,0,125000.0,0,0,0,0,792243,792243,Yes
bc1q2nggdsu5mvtetjm7pjs8uxwwl2f0tpshncaeuq,0,0,0,125000.0,0,0,0,0,792546,792546,No
bc1q2v06n4w6lea4295xac633crwzw3hmzl62jdxf8,0,0,0,125000.0,0,0,0,0,831823,831823,No
bc1q3zck9s5lqds7p6lysvyw6jgsvesruzlsufugp6,0,0,0,125000.0,0,0,0,0,791302,791302,No
bc1q42dh072jwxnz4xgsp7tr0g6245qugrdqh842ht,0,0,0,125000.0,0,0,0,0,831823,831823,No
bc1q5v883rv8sghq57ewu4vq7vffdk40zemltve5ld,0,0,0,125000.0,0,0,0,0,792565,792565,No
bc1qcwavu0xtf08ek584ny37a9jn97ua8ygnmhscgl,0,0,0,125000.0,0,0,0,0,792422,792422,No
bc1qe8fdd52kg9cdkr4qwqt03kuyjpk9dcy5h92l9v,0,0,0,125000.0,0,0,0,0,831823,831823,No
bc1qgvm090jn43yez5pewr3nufmcc7y25zwg8rpyg6,0,0,0,125000.0,0,0,0,0,791306,791306,No
bc1qm0ypg7w95jdrkgfs9l3n4cvf4qsv9er4nlhqdt,0,0,0,125000.0,0,0,0,0,791917,791917,No
bc1qma3agvdn778lk56l6z68heg53hdu83jzdgr3pc,0,0,0,125000.0,0,0,0,0,835679,835679,No
bc1qph4ehg5l7vkj0wsjgmgk5n74mlf07e5x5czf8h,0,0,0,125000.0,0,0,0,0,835450,835450,No
bc1qq9q5qnp3j20wvdta79yk44z5fvdvzphyk9z0cx,0,0,0,125000.0,0,0,0,0,792649,792649,No
bc1qtqxrjcq0zpy2afkwuy3akjx07haxzas3r43q44,0,0,0,125000.0,0,0,0,0,831895,831895,No
bc1qyuuaa7n6pvp3lw03uuhfzj8mx38a7lzr0s428w,0,0,0,125000.0,0,0,0,0,831823,831823,No
bc1q48uaehf7rj9ymq5kxjxtqs958fjmtxa6fg397h,0,0,0,120000.0,0,0,0,0,832007,832007,No
bc1qtkr8pckx0ccxzunh5zedy8q7hk05lj0gtjq7r5,0,0,0,120000.0,0,0,0,0,831845,831845,No
bc1qujnhcxuerf2x2v0x52zwxfqdatl43t82y9fesm,0,0,0,120000.0,0,0,0,0,831845,831845,No
bc1qvly5e0zqr0wr6rl7c5hxgtef8dj3drytf6rkkd,0,0,0,120000.0,0,0,0,0,831845,831845,No
bc1q3w6hezkfqkvmra954zmxj2tzpgg0vmm06tj2a8,0,0,0,115000.0,0,0,0,0,827995,827995,No
bc1q98xhee7g6zsanl9pn9rccu47v35qzx4g3kntpa,0,0,0,115000.0,0,0,0,0,831827,831827,No
bc1q9hs5r5u4xmp4s5pta5uh6z6l0ptt8qt5h5xtvd,0,0,0,115000.0,0,0,0,0,831895,831895,No
bc1qjcnx8gr59k8rxuuekd5lclla43d6z6dm8wf3gq,0,0,0,115000.0,0,0,0,0,831827,831827,No
bc1qpa6czsaaz04cq8gdslh02fmxp044u6xclt34ve,0,0,0,115000.0,0,0,0,0,831827,831827,No
bc1qtln2pcuvl678xfluppsnrwjqnmwh3gf87hjr2m,0,0,0,115000.0,0,0,0,0,798234,798234,No
bc1qdy7r0jer2pqev8g88gtd9eqvpjt42p6qyujlt5,0,0,0,112860.0,0,0,0,0,831905,831905,No
bc1qt84f6ehy5x78uf6027xmwtx6ph2ge8vhwgfg0p,0,0,0,112140.0,0,0,0,0,831905,831905,No
bc1qwxfe0nk6wjl6qv9cwwvhedmfuffpk035zygzp7,0,0,0,110000.0,0,0,0,0,831959,831959,No
1BTx6w9tRFUSXWnRBuxdusZvkhLT7DNTmS,0,0,0,100000.0,0,0,0,0,820783,820783,Yes
bc1q2lsem89qsx5s3xrq2d5t67pkqh6maqnrfk0lw8,0,0,0,100000.0,0,0,0,0,792096,792096,No
bc1q6keqfgyj3e2sykxktrplxl4wnle9wtpzdv4f63,0,0,0,100000.0,0,0,0,0,791242,791242,No
bc1q6sz25v4rqdys4uwk55w2mjnaywflgutf8p2pgw,0,0,0,100000.0,0,0,0,0,824073,824073,No
bc1q7l9y4t4e7k2tt0j2y7zqdjqvtm650m29z9k26k,0,0,0,100000.0,0,0,0,0,792595,792595,No
bc1q7qkgxsmakc0rfcsqfsk8cjyf2yt07amk8mkgqm,0,0,0,100000.0,0,0,0,0,792112,792112,No
bc1q7xcm2jxwwme3ea7q9p6v6cpuv9a4qxlcaa02cv,0,0,0,100000.0,0,0,0,0,821058,821058,No
bc1q98m826erp3uasw752dxwm5fuqc5f9a9dvvnatl,0,0,0,100000.0,0,0,0,0,791818,791818,No
bc1qe5mlxm8k22m8nqxv46gc45eeskdrh9ztemz59d,0,0,0,100000.0,0,0,0,0,828896,828896,No
bc1qeyza3pvxt3cql2h07wt58edvawhevzytgd8ala,0,0,0,100000.0,0,0,0,0,792338,792338,No
bc1qhml2u5vwhngagj9unlvum0hm4hr2w85lwawgrt,0,0,0,100000.0,0,0,0,0,791990,791990,No
bc1qhs6xql4qsja5zld2xwkqdhertgwa2l3r2eqd0f,0,0,0,100000.0,0,0,0,0,820447,820447,No
bc1qjchu33g9fggtwlq4d0u0ytr40lgtddtfxx7z2x,0,0,0,100000.0,0,0,0,0,825054,825054,No
bc1qjrsldlresrklk2h67r36cfdavegjyer2jwthkt,0,0,0,100000.0,0,0,0,0,823523,823523,No
bc1qjz9qftyshchma4p6jwqkk9zxrkjygp2hjp4qsw,0,0,0,100000.0,0,0,0,0,816632,816632,No
bc1qmfgka4tv3kq2f6hjtu0nsx246jsxz6kfcd4jg4,0,0,0,100000.0,0,0,0,0,792558,792558,No
bc1qn6cl5lphak7gskwaz7ytkkuqy0quv0sn39z5t3,0,0,0,100000.0,0,0,0,0,833924,833924,No
bc1qqasysy7ke3j6qjk86h469xczg9hzkqjtmffzja,0,0,0,100000.0,0,0,0,0,791889,791889,No
bc1qus9e7pqvqzfqt89qh5knhq28v8j9dtmyxr0srj,0,0,0,100000.0,0,0,0,0,826552,826552,No
bc1qv8sepquwpln33a455t8avce0u3kq7tn6al9064,0,0,0,100000.0,0,0,0,0,792357,792357,No
bc1qxprl8jmeja586nc7lmgkhcjpxpndqqxssey6uq,0,0,0,100000.0,0,0,0,0,819528,819528,No
1HVDYHibxyy8WnSfQeo9f3Rj4YUYRHNzuM,0,0,0,95000.0,0,0,0,0,826737,826737,Yes
bc1qjfxqk93umun566zspj2cvang8ajscf0yjpgkvp,0,0,0,95000.0,0,0,0,0,830004,830004,No
bc1qky790tzfcckzjlusxqk3qllptttrz5v42zl9n7,0,0,0,90000.0,0,0,0,0,824072,824072,No
bc1qquz6anag3v07mnlvj0a8zlwxy9z9esjgk5kg2m,0,0,0,90000.0,0,0,0,0,797344,797344,No
bc1q6yzey0vmawzlqms36xe72twdrpf9r5fyptsuys,0,0,0,87000.0,0,0,0,0,829349,829349,No
17eWqfUHPGExjhXjpGsg8x5MmGGszaz17q,0,0,0,85000.0,0,0,0,0,835704,835704,Yes
bc1q3pkuwt3mmdrj2mz64rmjegq79dheghwf7wc6lt,0,0,0,85000.0,0,0,0,0,816615,816615,No
bc1qks250k0sflmmnx9tqqp58qg72pumnf0yjy3yjw,0,0,0,80010.0,0,0,0,0,831134,831134,No
1EhT2Lafmof6hAKV9A4KJB31wpRtJzQTs,0,0,0,77500.0,0,0,0,0,792125,792125,Yes
1BBiNP5CajkfhqNM5MH6SUcrPRkP5RiRfp,0,0,0,75000.0,0,0,0,0,791469,791469,Yes
1ERy5CYxCwtbXZoeJyvdQQcGiRyzryxr2v,0,0,0,75000.0,0,0,0,0,792443,792443,Yes
1HBW8sXv2mMRTCcYo99FwJN2U3j5HCFUHE,0,0,0,75000.0,0,0,0,0,792200,792200,Yes
1JdZ36wCKsajnb4Vw2KYiP8thfFGCH81w2,0,0,0,75000.0,0,0,0,0,834724,834724,Yes
1K4BJHFbxD776ZCRFvRX4Sd5zjX32ScgUV,0,0,0,75000.0,0,0,0,0,792206,792206,Yes
bc1pcq2d260zcpymgzwxylyp30fx8hjere46fqnsl678cm3ek54p3rust5mza7,0,0,0,75000.0,0,0,0,0,828078,828078,No
bc1q2wycxhxy0fyrtrksv4fphrlnk8lvyktc74jv0x,0,0,0,75000.0,0,0,0,0,820397,820397,No
bc1q3cg8rcf0g47zqh3tk6n7wqgrjv94wdvz7f96yx,0,0,0,75000.0,0,0,0,0,825332,825332,No
bc1q3ta427d9w6cczyac6axuu7q42ckz9ur0324ppc,0,0,0,75000.0,0,0,0,0,791465,791465,No
bc1q5mhlz5vhtu8vy9ghp0k2zvhd3jmpqsjslxdns3,0,0,0,75000.0,0,0,0,0,792338,792338,No
bc1q6ernc50pcdfj3t77krser9s48acpn0tzy7qk95,0,0,0,75000.0,0,0,0,0,792541,792541,No
bc1q8426c48m2kr3m573l2hjjsp63e5cstan6uh6s9,0,0,0,75000.0,0,0,0,0,792186,792186,No
bc1q99sqa0k9nm7fpe0ejjspsksdnjmsg68846w72n,0,0,0,75000.0,0,0,0,0,792020,792020,No
bc1qah4s8lp4z2ssn7ruynsk8mfmfc50zlrux2ulvq,0,0,0,75000.0,0,0,0,0,792368,792368,No
bc1qd0vllsn0jmjs4rs637c93kdvug6usx59tuxlrc,0,0,0,75000.0,0,0,0,0,835640,835640,No
bc1qd8s9tuuxswqle3h3qrclhvlwd3f0puspfwlzn0,0,0,0,75000.0,0,0,0,0,792158,792158,No
bc1qfcuczj0vmam6n8p6yan9nc77jc43d3spy0mj4x,0,0,0,75000.0,0,0,0,0,792161,792161,No
bc1qkz8d7d04rslm4w2jsxacash4y0y66gjqk50080,0,0,0,75000.0,0,0,0,0,829179,829179,No
bc1qlpzl9wd957hkl5rdlhp40wq29rkstunhrg9xa0,0,0,0,75000.0,0,0,0,0,792153,792153,No
bc1qmqh6y57quetp3lylm7m6290n7s3ggke9crp36r,0,0,0,75000.0,0,0,0,0,815850,815850,No
bc1qnpf79mw2kh9yquclnv9afg899eeme64pp8dk7x,0,0,0,75000.0,0,0,0,0,792243,792243,No
bc1qpk50cec579p770a3u8gw3f5lsmruyduq80cval,0,0,0,75000.0,0,0,0,0,792417,792417,No
bc1qqmw2lxllg69ns88t8yswnpqxe20t6sc0ndct79,0,0,0,75000.0,0,0,0,0,820609,820609,No
bc1qsvzeg35acyv2qh53mlchel5nchz8wv5wlqzvss,0,0,0,75000.0,0,0,0,0,792158,792158,No
bc1qul3kyd8yhxlycexp6xr9t0p8uhjpz9nza53aqa,0,0,0,75000.0,0,0,0,0,792338,792338,No
bc1qvk2arhkeaxxwsr8z4cef26spsmaln2c85u2u4g,0,0,0,75000.0,0,0,0,0,792432,792432,No
bc1qwscrdlt0c5eawrvnt4tfc3ckuymgnqm7jhlztr,0,0,0,75000.0,0,0,0,0,791854,791854,No
bc1qxr7ashtn6zhpgu3sfdsxuv6pcpyscae552q64l,0,0,0,75000.0,0,0,0,0,792341,792341,No
bc1qfmvraxtkh7zjcxw2520dc6v8wlyu4c7dw60fgg,0,0,0,60000.0,0,0,0,0,835387,835387,No
